KMeans100-SciBert	KMeans130-BioBert	HierClust80-SciBert	HierClust100-BioBert	GMM_BioBert
89	52	72	72	49
26	71	31	7	49
26	22	31	7	49
73	71	14	12	82
80	22	34	34	82
18	71	51	51	49
21	71	46	46	25
61	22	77	77	28
67	71	9	15	47
24	22	2	6	1
24	22	49	49	80
24	22	28	47	82
70	71	31	7	82
26	22	38	38	49
26	22	38	38	49
24	22	28	47	90
24	22	2	6	1
61	71	47	23	28
98	71	4	4	66
20	71	25	25	86
18	71	51	51	6
75	22	21	21	21
73	22	22	10	6
73	71	22	10	82
73	22	14	12	82
21	71	67	67	82
19	22	11	2	3
64	71	46	46	50
38	71	23	5	25
80	71	64	31	3
75	22	2	82	3
75	71	33	33	15
3	71	49	49	33
28	22	77	77	28
20	71	25	25	86
42	22	45	22	80
96	22	60	60	40
49	22	4	4	64
96	71	42	20	56
50	22	47	23	49
66	22	21	21	21
49	71	79	79	61
58	22	63	63	6
0	71	53	53	30
58	22	61	61	58
70	71	43	87	3
24	22	31	7	90
34	99	58	28	63
64	71	22	10	27
75	71	71	71	50
98	71	4	4	66
70	8	4	4	66
83	22	47	23	28
26	71	31	7	64
1	71	49	49	19
34	22	58	28	18
75	71	71	71	50
98	71	4	4	66
70	8	4	4	66
83	22	47	23	28
26	71	31	7	64
1	71	49	49	19
89	71	58	28	57
73	71	56	13	82
75	71	71	71	50
98	71	4	4	66
70	8	4	4	66
83	22	47	23	28
26	71	31	7	64
1	71	49	49	19
19	22	8	0	49
73	22	29	29	82
43	22	79	79	21
5	71	69	69	3
42	71	45	22	80
98	22	62	62	40
65	22	7	64	51
70	71	22	10	82
95	22	27	94	82
95	71	27	94	27
74	22	41	83	72
82	71	16	27	6
86	71	47	23	48
7	71	9	15	56
0	71	53	53	30
88	71	40	40	44
24	22	28	47	27
88	71	40	40	25
47	71	0	80	82
6	71	27	17	80
20	71	33	33	11
79	22	11	2	49
82	71	9	15	48
85	71	3	85	82
64	71	67	67	50
70	71	28	47	90
22	71	57	57	48
64	71	22	10	82
41	22	56	13	3
20	22	1	81	22
64	71	33	33	65
20	71	25	25	86
38	22	27	94	25
95	71	27	94	82
98	22	4	4	70
18	71	71	71	3
29	22	39	39	34
31	71	76	76	52
83	22	47	23	28
73	71	64	31	82
49	22	72	72	61
75	71	2	82	25
38	71	3	85	82
20	22	73	36	74
92	71	30	30	49
27	71	17	1	50
50	22	72	72	47
70	71	31	7	82
23	22	32	32	49
95	71	27	94	27
82	71	9	15	50
61	71	1	81	49
65	71	65	65	51
2	71	50	24	27
25	71	67	67	50
89	22	52	52	6
24	22	28	47	49
64	71	23	5	25
19	71	64	31	3
20	71	25	25	86
49	22	21	21	34
96	22	24	11	47
89	71	76	76	28
96	71	24	11	49
84	71	9	15	56
12	71	9	15	75
89	71	8	0	49
82	71	9	15	48
82	71	9	15	56
2	22	6	41	29
27	71	17	1	50
43	71	21	21	12
72	71	20	56	26
72	71	20	56	26
11	71	20	56	13
79	71	40	40	20
79	22	40	40	6
42	71	45	22	80
24	22	28	47	3
24	22	31	7	82
18	71	51	51	49
75	71	8	0	49
86	71	47	23	48
96	71	21	21	34
49	22	24	11	64
89	71	16	27	6
70	71	43	87	3
74	71	2	6	65
74	22	0	50	50
23	71	7	42	6
79	71	40	40	6
5	71	45	22	80
2	71	70	70	50
24	22	15	58	65
0	15	53	53	30
36	71	17	1	50
36	71	66	66	50
47	71	17	1	50
23	71	7	64	33
94	71	37	37	59
64	71	33	33	82
21	71	67	67	82
73	71	33	33	82
18	71	6	16	50
38	22	23	5	27
38	22	0	50	25
57	71	6	16	82
12	71	48	48	49
12	71	48	48	49
12	71	48	48	49
86	71	18	18	28
7	71	42	20	56
67	71	9	15	47
73	22	42	20	49
44	71	42	20	56
18	22	42	20	49
96	22	69	69	56
43	22	6	16	65
95	71	50	24	27
72	71	20	56	26
11	71	2	6	67
32	71	2	6	70
43	71	10	45	20
20	22	5	19	3
75	71	22	10	27
19	71	49	49	50
89	71	16	93	57
20	71	5	19	86
25	71	51	51	49
47	71	37	37	50
24	22	28	47	49
98	22	4	86	9
0	71	53	53	6
26	22	38	38	19
3	71	22	10	27
19	71	49	49	50
89	71	16	93	57
20	71	5	19	86
25	71	51	51	49
98	22	4	86	9
0	71	53	53	6
96	71	1	14	22
12	22	1	14	21
28	99	47	23	28
24	22	49	49	82
80	71	22	10	25
79	71	52	52	6
64	71	11	2	50
32	71	67	67	49
50	71	44	89	50
48	71	46	46	50
48	22	46	46	50
38	71	44	89	57
21	22	11	2	6
24	71	28	47	49
77	71	59	59	3
94	22	2	6	59
27	22	17	1	50
94	71	37	37	6
36	71	66	66	50
73	22	74	74	27
70	71	68	68	90
23	22	7	42	57
24	22	44	89	33
65	71	32	32	51
65	22	32	32	51
65	22	32	32	51
75	22	2	6	65
79	22	40	40	44
88	71	40	40	44
50	22	0	50	25
75	71	2	6	21
0	71	53	53	30
34	22	58	28	6
88	71	40	40	44
12	71	19	9	22
80	71	8	0	49
2	71	70	70	25
75	22	15	58	25
2	71	70	70	25
12	71	10	45	20
20	71	25	25	86
66	52	8	0	90
42	71	45	22	80
5	22	27	17	80
5	22	45	22	80
9	22	45	22	80
89	22	48	48	3
75	71	67	67	3
38	71	23	5	25
75	71	71	71	82
12	71	1	14	56
52	22	23	5	27
73	22	50	24	82
88	22	40	40	30
37	22	17	1	50
73	22	34	34	3
80	22	64	31	49
73	22	26	26	82
79	22	32	32	44
73	71	44	89	82
1	71	40	40	82
89	71	48	48	49
0	71	53	53	30
88	71	40	40	44
88	71	40	40	44
74	22	41	83	6
58	22	63	63	44
0	71	53	53	30
72	71	20	56	26
77	71	59	59	3
36	71	66	66	50
65	71	7	64	51
73	71	15	58	65
11	71	20	95	67
20	71	73	36	74
5	71	27	17	22
68	71	16	93	19
98	22	4	4	40
75	71	16	27	49
28	71	47	23	28
98	71	43	87	3
89	71	58	28	22
24	22	28	47	49
95	52	12	99	6
18	71	78	78	50
8	71	49	49	25
29	22	39	39	34
0	71	53	53	30
73	71	15	58	82
95	71	56	13	50
73	71	55	8	82
20	22	73	36	11
64	71	33	33	22
89	22	11	2	3
3	71	50	24	27
64	71	22	10	82
42	71	45	22	80
83	71	47	23	28
80	71	5	19	3
12	22	69	69	56
96	71	42	20	56
20	71	25	25	11
64	71	23	5	25
64	71	33	33	50
75	71	67	67	82
27	71	17	1	50
47	22	2	6	59
0	71	53	53	30
18	71	78	78	50
32	71	51	51	49
19	71	71	71	6
19	71	71	71	3
19	22	8	0	49
19	71	6	16	25
43	71	48	48	20
24	22	28	47	82
22	22	9	91	84
75	71	24	11	49
49	71	21	21	84
24	22	28	47	1
12	22	28	47	49
24	22	28	96	1
7	71	57	57	56
61	22	77	77	28
49	22	24	11	49
80	71	28	47	90
75	71	49	49	49
52	22	24	11	49
50	22	44	89	18
38	71	46	46	27
38	71	46	46	50
26	22	31	7	64
49	22	4	4	49
52	22	24	11	49
80	71	28	47	90
12	22	24	11	49
38	71	46	46	27
38	71	46	46	50
80	71	16	27	49
89	22	24	11	49
73	22	23	5	27
73	71	22	10	3
3	22	49	49	25
38	22	0	98	25
92	71	30	30	52
13	71	1	81	47
73	22	23	5	27
73	71	22	10	3
3	22	49	49	25
38	22	0	98	25
98	22	4	4	40
89	71	72	72	65
64	71	33	33	82
94	22	37	37	49
48	71	11	2	6
73	71	22	10	82
24	22	2	6	59
49	71	21	21	21
24	22	64	31	3
89	71	14	12	25
72	22	20	56	13
18	71	78	78	49
21	71	46	46	50
42	22	45	22	80
32	71	6	41	59
83	71	47	23	28
84	71	9	15	56
24	22	28	47	49
73	22	26	26	82
32	71	55	8	82
94	34	37	37	51
73	71	66	66	65
96	71	69	69	49
74	22	41	83	72
74	22	41	83	6
47	71	36	3	59
26	22	38	38	65
26	22	38	38	18
8	22	71	71	23
7	22	60	60	40
19	22	60	60	40
89	71	11	2	82
21	71	46	46	50
75	71	22	10	25
19	22	45	22	80
58	52	63	63	44
89	22	32	32	38
7	71	57	57	56
96	71	19	9	22
12	71	1	14	56
12	71	1	14	49
12	22	1	14	48
20	71	1	14	49
12	22	1	14	47
80	71	16	93	3
0	71	2	82	1
20	71	1	14	21
20	22	5	19	3
73	71	34	34	3
20	71	25	25	86
75	71	2	82	25
94	71	37	37	59
27	22	59	59	50
11	22	20	95	13
72	71	20	56	26
0	71	53	53	30
61	71	47	23	28
24	22	28	47	1
73	71	14	12	82
20	71	35	35	82
70	71	3	85	82
20	22	73	36	11
64	71	33	33	50
27	71	17	1	50
64	71	22	10	50
72	71	20	56	13
74	71	27	94	27
61	22	24	11	49
72	71	1	81	49
65	71	65	65	51
23	22	32	32	49
73	71	6	16	12
98	22	4	4	42
96	22	9	15	6
20	22	34	34	3
44	22	29	29	82
80	71	5	90	49
75	71	22	10	49
27	71	17	1	50
20	22	75	75	91
98	22	60	60	40
31	71	16	93	57
80	71	48	48	49
22	22	9	91	6
28	22	42	20	6
61	22	16	93	6
89	22	16	93	6
64	71	22	10	82
80	22	15	58	3
92	71	30	30	52
18	71	13	44	3
24	22	8	0	22
49	22	76	76	21
82	71	9	15	47
89	22	14	12	49
75	71	22	10	82
73	71	36	3	82
95	71	27	94	82
64	71	33	33	50
73	71	6	16	82
21	71	67	67	82
64	71	22	10	82
67	71	22	10	82
73	71	74	74	27
98	22	5	19	49
20	22	73	36	11
73	22	23	5	27
83	22	47	23	28
37	71	50	24	33
73	22	26	26	65
98	22	4	4	66
52	22	76	76	49
1	22	27	17	82
20	71	75	75	47
80	71	43	87	3
73	71	22	10	82
73	22	74	74	86
18	71	71	71	25
98	71	4	4	70
98	22	4	4	66
28	71	47	23	28
26	71	31	7	19
89	71	14	12	25
1	71	16	93	57
21	71	22	10	82
73	71	29	29	27
73	22	55	8	82
38	95	3	85	82
73	95	3	85	82
3	52	22	10	82
18	71	71	71	25
98	71	4	4	70
98	22	4	4	66
28	71	47	23	28
26	71	31	7	19
89	71	58	28	3
18	71	71	71	25
98	71	4	4	70
98	22	4	4	66
28	71	47	23	28
26	71	31	7	19
98	71	49	49	22
95	71	67	67	59
20	71	73	36	11
18	22	78	78	50
3	71	50	24	27
82	71	9	15	56
89	71	76	76	47
42	71	45	22	80
89	71	4	4	70
75	71	71	71	49
23	22	32	32	49
44	22	6	16	82
20	22	73	36	74
82	71	16	27	47
22	22	9	91	48
67	22	1	81	47
5	22	27	17	80
95	71	27	94	27
88	71	40	40	6
79	71	6	41	6
55	22	0	80	72
50	22	44	89	9
27	71	17	1	50
73	22	26	26	82
65	22	65	65	51
3	71	50	24	27
25	71	67	67	50
74	22	41	83	57
73	71	5	90	82
89	52	40	40	6
70	22	5	90	49
79	22	5	90	3
34	22	58	28	49
50	22	36	3	12
95	71	27	94	27
89	22	58	28	63
79	22	61	61	44
20	71	25	25	86
96	71	19	9	86
24	22	28	47	90
24	71	49	49	90
23	71	50	24	73
55	22	0	50	72
50	22	44	89	82
73	71	16	93	82
20	22	75	75	91
82	71	16	27	21
98	71	8	0	21
20	22	5	19	49
51	71	71	71	49
18	71	78	78	57
75	71	71	71	82
61	22	77	77	28
46	71	18	18	6
96	71	60	60	40
70	71	28	47	49
49	71	79	79	21
49	71	79	79	21
19	22	8	0	49
92	71	16	27	12
64	71	6	16	50
73	22	14	88	82
73	22	69	69	82
61	22	77	77	28
47	71	37	37	50
67	71	9	15	82
69	71	6	41	6
73	22	56	13	82
95	22	27	94	82
95	22	6	41	25
74	71	41	83	27
31	71	16	27	57
22	71	9	91	48
86	22	18	18	48
22	71	9	91	48
22	22	9	91	48
86	71	57	57	48
26	71	79	79	61
21	71	67	67	82
75	71	2	6	82
74	71	2	6	1
75	71	32	32	49
64	71	67	67	3
70	22	31	7	90
1	22	2	6	49
0	71	2	82	30
79	71	40	40	44
82	71	2	82	47
58	22	63	63	44
72	71	20	56	13
98	22	60	60	40
19	22	45	22	80
3	22	49	49	3
24	71	71	71	3
80	71	64	31	27
75	71	64	31	3
19	22	5	19	3
20	22	25	25	86
20	71	42	20	56
49	71	21	21	34
75	22	71	71	3
32	71	67	67	59
73	22	29	29	82
73	22	74	74	3
56	22	24	11	49
80	71	66	66	23
98	22	43	87	64
92	71	30	30	52
21	71	46	46	25
95	71	12	73	65
38	22	23	5	27
38	71	13	44	25
73	22	55	97	65
67	71	13	55	25
80	71	64	31	3
54	71	49	49	65
0	71	53	53	30
74	22	0	50	27
58	22	63	63	3
27	71	17	1	50
94	22	37	37	50
65	71	65	65	51
65	22	32	32	6
42	22	45	22	80
11	22	20	95	13
72	71	20	56	26
75	71	2	6	65
16	71	40	40	6
70	22	13	44	90
7	71	57	57	56
12	71	71	71	56
2	22	13	55	27
61	22	18	18	56
96	71	19	9	78
28	22	47	23	46
49	71	21	21	34
22	71	9	91	49
96	71	24	11	47
19	71	6	16	25
24	22	28	47	90
32	71	67	67	6
73	22	29	29	82
20	22	35	35	86
12	71	1	14	49
20	71	5	19	11
64	71	33	33	3
64	71	33	33	50
21	71	46	46	25
21	71	46	46	6
21	71	67	67	50
19	71	23	5	25
19	71	64	31	3
64	71	46	46	25
21	71	67	67	50
19	71	23	5	25
19	71	64	31	3
26	22	31	7	19
64	71	23	5	25
27	71	36	3	50
73	71	15	58	82
73	22	74	74	3
74	71	0	50	25
74	71	2	6	65
82	71	42	20	56
73	22	14	12	82
18	22	78	78	6
28	22	47	23	28
24	22	27	17	40
12	22	48	48	21
18	71	78	78	50
18	71	51	51	49
51	22	31	7	76
50	22	44	89	18
94	22	37	37	59
92	71	30	30	49
73	71	34	34	33
67	22	26	26	27
20	71	25	25	86
38	71	3	85	82
36	71	17	1	50
38	22	0	80	82
24	71	31	7	82
12	22	24	11	49
0	71	53	53	30
0	71	2	82	30
68	22	0	80	6
75	22	2	6	65
74	22	0	80	82
11	71	20	56	13
72	71	20	56	17
57	22	6	16	82
28	52	47	23	28
38	22	0	80	25
42	22	45	22	2
68	22	0	80	6
70	71	48	48	49
65	22	32	32	33
14	52	6	16	6
55	22	70	70	27
38	71	13	55	6
58	52	63	63	44
58	22	63	63	44
82	71	9	15	47
82	71	9	15	56
24	22	28	47	49
80	71	28	47	90
70	22	58	28	19
98	99	4	4	66
96	71	9	15	75
84	71	9	15	23
18	22	8	0	49
73	71	3	85	82
73	22	23	5	27
27	71	46	46	50
64	71	67	67	82
65	22	65	65	51
38	22	0	50	50
32	71	16	27	6
32	71	16	27	6
70	71	31	7	6
57	71	15	43	33
67	71	50	24	27
80	71	48	48	49
94	71	0	80	22
37	71	41	83	65
42	71	45	22	80
24	22	28	96	38
26	22	38	38	49
0	71	2	82	25
77	71	17	1	50
89	71	76	76	49
18	71	51	51	3
19	22	64	31	3
64	71	22	10	82
20	71	25	25	11
28	22	47	23	28
79	71	10	92	49
19	22	71	71	56
98	22	4	4	66
70	22	3	84	6
32	71	51	51	6
21	71	24	11	50
64	52	6	16	25
82	71	9	15	48
82	71	9	15	56
82	71	9	15	56
82	71	40	40	20
0	71	2	82	49
32	71	51	51	64
79	71	10	92	49
35	22	24	11	22
89	71	11	2	82
73	71	55	8	82
3	22	15	58	33
92	71	30	30	52
18	71	13	44	3
24	22	8	0	22
49	22	76	76	21
18	22	51	51	6
89	71	10	45	20
82	71	9	15	47
2	22	13	44	27
38	22	23	5	27
73	22	74	74	27
80	71	39	39	34
7	71	9	15	28
82	71	9	15	56
27	71	37	37	50
47	71	0	80	50
39	22	18	18	49
58	22	63	63	50
98	22	4	4	9
3	71	50	24	27
3	22	49	49	25
70	71	28	47	19
20	22	25	25	86
73	71	64	31	27
96	22	9	15	28
75	71	67	67	50
18	71	78	78	50
51	71	31	7	76
75	71	9	15	23
49	22	28	47	49
73	71	64	31	27
73	22	55	8	82
20	22	5	19	65
21	71	8	0	1
42	22	45	22	80
9	22	45	22	80
5	22	14	12	34
15	22	61	61	63
85	22	3	85	43
98	22	39	39	18
59	71	52	52	50
21	71	23	5	25
19	22	64	31	90
64	71	6	16	50
42	71	45	22	80
95	71	47	23	79
61	71	77	77	28
95	71	13	55	27
2	22	13	44	25
75	71	28	47	49
98	22	33	33	15
75	22	60	60	40
89	71	46	46	82
24	22	28	47	1
89	22	72	72	61
74	71	26	26	65
3	22	6	41	25
47	71	13	44	50
89	22	2	6	21
94	22	37	37	6
65	22	65	65	51
58	22	63	63	6
0	71	53	53	6
72	22	20	56	13
82	71	6	16	50
25	71	51	51	50
25	71	51	51	6
75	71	8	0	22
74	22	10	92	6
82	71	9	15	56
20	71	42	20	14
31	71	16	27	57
49	22	21	21	34
96	22	24	11	23
49	22	24	11	49
26	22	72	72	19
24	22	28	47	90
85	22	3	85	82
24	71	8	0	38
21	22	13	44	27
73	71	74	74	27
50	22	44	89	9
19	71	9	15	3
98	22	4	4	49
98	22	62	62	40
96	71	60	60	40
73	71	14	12	82
64	71	33	33	50
27	71	22	10	50
80	22	34	34	82
79	71	68	68	3
18	71	51	51	50
75	71	67	67	82
21	71	67	67	59
61	22	77	77	28
67	71	9	15	47
82	71	9	15	48
0	71	2	82	1
75	22	32	32	50
0	71	2	6	6
72	71	20	56	13
24	22	2	6	1
42	22	45	22	80
80	22	5	19	3
20	71	25	25	86
24	22	28	47	27
12	71	24	11	23
49	71	24	11	49
96	71	21	21	34
18	71	71	71	3
70	71	31	7	82
32	71	2	6	59
75	71	2	6	1
43	22	6	16	12
37	71	36	3	59
20	22	19	9	22
49	71	72	72	21
61	22	77	77	28
24	22	28	47	19
11	71	20	56	13
20	22	25	25	11
19	22	58	28	78
73	22	29	29	82
73	71	36	3	82
73	22	64	31	27
23	22	7	42	27
20	22	75	75	3
95	22	56	13	5
50	22	4	4	66
82	71	1	81	47
98	22	43	87	64
66	22	1	14	21
80	71	42	20	28
73	71	14	12	82
3	71	50	24	27
5	71	27	17	80
83	22	13	55	13
24	71	2	6	1
25	71	51	51	52
75	71	46	46	27
35	22	24	11	52
49	71	24	11	52
49	71	24	11	49
73	71	22	10	82
92	71	30	30	52
61	22	47	23	49
75	71	16	93	49
74	22	41	83	27
64	71	22	10	82
25	71	51	51	50
1	71	14	12	82
21	71	22	10	82
3	71	50	24	27
5	71	76	76	57
73	71	35	35	65
49	71	48	48	7
66	71	21	21	7
43	71	71	71	3
86	71	57	57	48
64	22	23	5	25
73	22	74	74	3
38	22	23	5	25
80	71	67	67	82
49	71	21	21	84
73	22	29	29	82
73	71	36	3	82
73	22	64	31	27
23	22	7	42	27
20	22	75	75	3
95	22	56	13	5
50	22	4	4	66
82	71	1	81	47
98	22	43	87	64
66	22	1	14	21
80	71	42	20	28
21	71	22	10	50
3	71	50	24	27
50	71	24	11	5
83	22	13	55	13
82	71	9	15	48
56	22	24	11	49
61	22	24	11	28
52	71	76	76	52
12	22	24	11	25
19	22	60	60	40
73	71	14	12	82
73	22	34	34	82
79	71	68	68	3
18	71	51	51	50
75	71	67	67	82
21	71	46	46	25
94	71	37	37	25
47	71	17	1	50
3	71	16	93	57
27	71	36	3	50
37	22	0	80	50
47	71	37	37	50
89	71	0	80	22
49	71	48	48	49
47	22	1	81	3
7	22	57	57	28
22	22	57	57	48
82	125	9	15	48
22	71	57	57	48
67	71	9	15	47
75	71	2	82	47
75	71	2	82	40
0	71	2	82	6
11	71	20	95	13
24	22	2	6	1
19	71	45	22	80
20	22	5	19	3
20	71	25	25	86
24	22	28	47	25
80	71	16	27	49
75	71	24	11	28
49	71	24	11	21
49	71	21	21	34
24	71	71	71	3
70	71	31	7	82
24	71	28	47	49
26	71	51	51	65
64	71	6	16	25
73	71	14	12	82
92	71	30	30	49
73	22	56	13	82
50	22	56	13	57
34	22	58	28	63
79	22	32	32	6
65	31	7	64	51
50	22	44	89	27
38	71	0	50	25
50	22	44	89	57
50	22	55	8	42
74	71	12	73	65
32	71	16	27	6
82	71	16	27	6
32	71	67	67	82
19	22	11	2	3
64	71	46	46	50
38	71	23	5	25
80	71	64	31	3
75	22	2	82	3
75	71	33	33	15
3	71	49	49	33
28	22	77	77	28
20	71	25	25	86
42	22	45	22	80
96	22	60	60	40
49	22	4	4	64
96	71	42	20	56
50	22	47	23	49
66	22	21	21	21
49	71	79	79	61
61	71	24	11	49
58	22	63	63	6
0	71	53	53	30
58	22	61	61	58
70	71	43	87	3
24	22	31	7	90
73	71	23	5	27
74	71	50	24	27
0	71	53	53	30
72	71	20	56	17
11	22	20	95	13
67	71	33	33	47
20	71	25	25	86
74	71	2	6	65
94	71	37	37	59
21	71	22	10	25
49	71	21	21	34
26	71	79	79	64
72	22	6	16	49
24	22	28	47	1
89	71	72	72	64
64	71	6	16	50
3	71	22	10	27
31	71	0	80	80
17	22	27	17	57
98	22	60	60	40
98	22	60	60	40
8	22	23	5	25
55	22	29	29	82
73	22	56	13	65
64	71	46	46	50
25	71	78	78	49
25	71	51	51	48
18	71	6	16	27
0	71	2	82	6
0	71	2	82	6
79	95	40	40	6
65	22	65	65	51
84	71	9	15	56
52	71	9	15	52
75	22	24	11	49
42	71	45	22	80
61	22	47	23	28
11	71	20	56	26
98	71	39	39	34
98	22	4	4	40
75	71	28	47	84
24	22	28	47	90
49	71	24	11	21
24	22	28	47	49
80	71	6	41	3
27	22	50	24	50
7	71	57	57	48
61	71	42	20	49
61	71	77	77	48
80	71	16	93	75
73	22	34	34	3
75	22	49	49	50
1	22	56	13	3
89	71	24	11	49
52	71	24	11	82
98	71	14	12	82
19	71	46	46	50
80	71	26	26	82
80	71	64	31	3
95	71	15	58	50
80	71	64	31	3
67	71	16	93	57
38	52	18	18	82
50	71	44	89	82
50	71	44	89	82
42	71	45	22	80
70	22	5	90	19
24	22	28	47	82
0	22	53	53	30
79	71	40	40	44
48	22	40	40	6
58	22	63	63	44
89	71	16	93	49
96	71	42	20	56
20	71	42	20	56
96	71	1	14	56
61	71	47	23	28
24	71	28	47	65
94	22	37	37	50
94	22	37	37	50
24	22	28	47	57
96	71	40	40	6
49	71	21	21	84
58	22	61	61	44
50	71	16	27	57
96	71	19	9	49
43	71	58	28	64
96	71	48	48	49
96	22	19	9	22
80	71	58	28	22
19	22	5	19	90
32	71	67	67	49
48	22	46	46	50
21	95	46	46	6
89	22	11	2	6
32	71	26	26	82
8	52	23	5	25
1	71	13	44	82
73	71	64	31	3
0	71	53	53	30
24	71	32	32	33
75	22	49	49	3
28	22	47	23	46
68	52	70	70	25
20	22	73	36	74
11	22	20	56	13
1	71	14	12	3
96	71	42	20	56
70	22	3	85	82
70	22	60	60	40
49	71	79	79	21
26	22	79	79	64
24	22	28	47	1
64	71	22	10	50
21	71	46	46	27
75	71	67	67	3
70	22	11	2	3
21	71	23	5	25
73	22	27	17	82
75	71	2	82	6
24	22	64	31	27
64	71	33	33	15
75	22	32	32	51
28	22	47	23	28
20	71	25	25	86
42	22	45	22	80
58	22	63	63	6
0	71	53	53	30
49	71	8	0	7
86	22	69	69	28
96	71	57	57	56
49	71	14	12	49
26	71	16	27	49
19	71	71	71	50
19	71	60	60	40
98	22	4	4	9
49	71	79	79	61
49	22	21	21	7
49	71	24	11	49
24	22	31	7	38
19	22	23	5	25
49	22	48	48	12
43	71	33	33	3
24	22	5	90	90
80	71	16	93	82
64	71	28	47	59
64	71	23	5	25
5	71	33	33	3
19	71	64	31	3
58	71	63	63	22
95	71	16	93	57
74	71	41	83	65
0	71	53	53	30
55	22	70	70	27
11	71	20	56	17
80	71	16	93	19
3	71	50	24	27
80	71	64	31	86
42	71	45	22	80
18	71	67	67	50
61	22	77	77	48
86	22	18	18	48
20	22	73	36	74
49	71	21	21	21
3	71	23	5	25
64	71	33	33	50
64	71	33	33	15
49	22	79	79	7
49	22	24	11	49
23	22	9	15	3
65	22	32	32	44
61	71	77	77	28
31	71	76	76	52
20	71	42	20	56
98	22	4	86	66
20	71	25	25	86
72	71	20	56	13
0	71	53	53	30
58	71	63	63	22
27	71	49	49	50
42	71	45	22	80
49	22	21	21	6
64	71	6	16	50
24	22	28	47	90
20	22	5	19	3
24	22	28	47	49
18	71	78	78	50
75	71	22	10	15
58	22	63	63	6
75	22	8	0	49
75	22	60	60	40
95	71	2	6	65
72	71	20	56	13
43	22	2	6	70
20	71	25	25	21
10	22	27	94	53
61	22	77	77	28
68	71	13	55	28
0	71	53	53	30
58	22	63	63	6
65	22	65	65	51
47	71	37	37	50
2	71	6	41	25
96	71	19	9	78
20	71	42	20	56
43	71	10	45	20
96	71	19	9	6
24	22	28	96	38
98	22	4	4	66
58	22	63	63	44
73	71	55	8	82
47	22	17	1	50
24	22	28	47	90
28	71	47	23	49
2	71	70	70	27
25	71	51	51	6
86	71	57	57	48
74	22	0	50	15
89	71	23	5	22
7	22	57	57	56
38	71	6	41	25
24	22	64	31	90
21	71	67	67	49
24	22	28	47	49
20	71	25	25	86
98	22	62	62	66
24	22	8	0	90
73	22	23	5	27
3	71	22	10	27
26	22	31	7	90
1	22	14	88	82
64	71	36	3	82
24	71	11	2	50
42	22	45	22	80
3	71	28	47	33
27	71	17	1	50
27	71	59	59	50
2	71	70	70	27
23	71	50	24	33
73	22	35	35	33
73	71	23	5	27
38	71	0	80	15
73	22	50	24	27
73	22	74	74	27
80	22	5	19	86
59	71	52	52	50
20	71	25	25	86
70	22	31	7	82
24	22	31	7	90
1	71	14	12	82
75	71	71	71	82
70	71	5	90	90
80	71	5	90	49
3	71	50	24	82
73	22	55	8	82
89	22	74	74	74
50	22	4	86	66
73	22	29	29	27
96	71	54	54	0
26	71	72	72	61
1	22	7	64	57
98	71	56	13	61
51	22	0	80	49
38	71	13	55	82
73	71	14	12	82
80	22	39	39	34
5	71	27	17	80
24	22	64	31	49
83	71	47	23	79
24	22	28	47	1
75	71	22	10	82
25	71	51	51	28
35	22	24	11	52
49	71	24	11	49
28	22	77	77	46
80	71	16	93	49
24	71	28	47	82
89	22	56	13	50
51	22	8	0	38
92	71	30	30	49
20	71	25	25	86
21	71	22	10	82
20	22	75	75	22
19	22	60	60	40
95	22	27	94	82
41	71	27	94	80
75	22	23	5	25
58	22	63	63	6
74	71	53	53	27
74	22	0	50	6
49	71	24	11	52
72	71	20	95	17
95	22	15	58	50
74	71	50	24	82
16	71	40	40	6
0	71	53	53	30
50	22	41	83	57
31	71	9	15	23
